draft_num	pick_num	human_pick	RandomBot	RaredraftBot	ClassicBot	BayesBot
15	14	Infernal_Scarring	1	0	0	1
15	15	Island	0	0	0	0
15	16	Ajani's_Last_Stand	1	0	4	14
15	17	Plague_Mare	1	0	0	13
15	18	Gargoyle_Sentinel	1	0	1	12
15	19	Rise_from_the_Grave	1	0	1	11
15	20	Aviation_Pioneer	1	4	1	5
15	21	Rise_from_the_Grave	1	0	1	9
15	22	Skyscanner	1	3	0	3
15	23	Brawl-Bash_Ogre	1	0	0	6
15	24	Vampire_Neonate	1	4	1	4
15	25	Epicure_of_Blood	0	3	0	5
15	26	Macabre_Waltz	1	0	0	4
15	27	Submerged_Boneyard	1	0	0	3
15	28	Duress	1	2	2	0
15	29	Abnormal_Endurance	0	0	0	1
15	30	Walking_Corpse	0	0	0	0
15	31	Brawl-Bash_Ogre	1	1	0	12
15	32	Patient_Rebuilding	1	0	0	13
15	33	Fell_Specter	1	1	0	10
15	34	Lich's_Caress	1	3	1	7
15	35	Reassembling_Skeleton	1	1	3	9
15	36	Strangling_Spores	1	1	0	7
15	37	Hired_Blade	1	1	3	2
15	38	Abnormal_Endurance	1	1	1	5
15	39	Doomed_Dissenter	1	0	0	4
15	40	Macabre_Waltz	1	1	1	4
15	41	Infectious_Horror	1	0	3	2
15	42	Abnormal_Endurance	1	0	0	3
15	43	Invoke_the_Divine	1	0	1	2
15	44	Hired_Blade	0	0	0	1
15	45	Forest	0	0	0	0
16	1	Centaur_Courser	0	5	2	4
16	2	Skilled_Animator	1	1	0	11
16	3	Aven_Wind_Mage	1	6	0	1
16	4	Aviation_Pioneer	1	5	1	2
16	5	Giant_Spider	1	3	2	4
16	6	Centaur_Courser	1	1	2	8
16	7	Wall_of_Mist	1	2	0	0
16	8	Explosive_Apparatus	1	1	1	7
16	9	Divination	1	1	0	3
16	10	Scholar_of_Stars	1	3	0	4
16	11	Talons_of_Wildwood	1	1	1	2
16	12	Thornhide_Wolves	1	0	1	2
16	13	Amulet_of_Safekeeping	1	0	0	2
16	14	Infectious_Horror	0	0	0	0
16	15	Plains	0	0	0	0
16	16	Sai_Master_Thopterist	1	0	1	14
16	17	Diamond_Mare	1	1	0	13
16	18	Skilled_Animator	1	0	0	12
16	19	Diamond_Mare	1	1	0	11
16	20	Supreme_Phantom	0	0	0	9
16	21	Plummet	1	1	7	3
16	22	Gearsmith_Prodigy	1	3	2	3
16	23	Aven_Wind_Mage	1	0	0	4
16	24	Highland_Game	0	1	4	1
16	25	Cancel	1	2	0	2
16	26	Totally_Lost	1	1	0	4
16	27	Scholar_of_Stars	1	0	1	3
16	28	Greenwood_Sentinel	0	1	1	0
16	29	Fraying_Omnipotence	1	0	0	1
16	30	Ghostform	0	0	0	0
16	31	Exclusion_Mage	1	2	0	11
16	32	Skyscanner	1	5	2	4
16	33	Exclusion_Mage	1	1	0	11
16	34	Essence_Scatter	1	4	1	5
16	35	Diamond_Mare	1	0	2	10
16	36	Rabid_Bite	1	1	1	8
16	37	Rabid_Bite	1	1	3	8
16	38	Druid_of_the_Cowl	1	0	1	5
16	39	Oakenform	1	1	4	4
16	40	Ghostform	1	2	2	3
16	41	Gearsmith_Guardian	1	1	0	3
16	42	Talons_of_Wildwood	1	1	1	2
16	43	Manalith	1	1	1	0
16	44	Goblin_Motivator	1	0	0	1
16	45	Plains	0	0	0	0
17	1	Shock	1	5	0	0
17	2	Take_Vengeance	1	3	1	10
17	3	Heroic_Reinforcements	1	0	1	7
17	4	Oreskos_Swiftclaw	1	2	6	6
17	5	Pegasus_Courser	1	1	3	8
17	6	Inferno_Hellion	1	1	1	2
17	7	Onakke_Ogre	0	1	3	0
17	8	Mighty_Leap	1	1	5	4
17	9	Knight's_Pledge	1	0	3	1
17	10	Oreskos_Swiftclaw	1	1	3	3
17	11	Novice_Knight	1	0	1	4
17	12	Forsaken_Sanctuary	1	0	3	3
17	13	Knight's_Pledge	1	0	1	1
17	14	Isolate	0	0	0	1
17	15	Mountain	0	0	0	0
17	16	Pegasus_Courser	1	4	2	9
17	17	Angel_of_the_Dawn	1	3	0	9
17	18	Take_Vengeance	1	2	1	7
17	19	Field_Creeper	1	3	8	6
17	20	Skyscanner	0	2	1	7
17	21	Onakke_Ogre	1	4	5	1
17	22	Pegasus_Courser	1	2	0	6
17	23	Take_Vengeance	1	1	0	6
17	24	Oreskos_Swiftclaw	1	1	0	4
17	25	Loxodon_Line_Breaker	1	2	0	4
17	26	Loxodon_Line_Breaker	1	3	0	3
17	27	Meandering_River	1	2	0	3
17	28	Rustwing_Falcon	1	0	2	1
17	29	Trusty_Packbeast	0	0	0	0
17	30	Talons_of_Wildwood	0	0	0	0
17	31	Resplendent_Angel	0	0	0	14
17	32	Murder	1	1	0	11
17	33	Angel_of_the_Dawn	1	3	0	6
17	34	Pegasus_Courser	1	4	1	9
17	35	Oreskos_Swiftclaw	1	4	2	6
17	36	Gallant_Cavalry	1	4	0	7
17	37	Arcades_the_Strategist	1	0	0	8
17	38	Crash_Through	1	2	6	1
17	39	Novice_Knight	1	1	1	6
17	40	Daybreak_Chaplain	1	2	0	3
17	41	Gigantosaurus	1	0	1	4
17	42	Naturalize	0	0	1	1
17	43	Infectious_Horror	1	0	1	1
17	44	Recollect	0	0	0	1
17	45	Swamp	0	0	0	0
18	1	Luminous_Bonds	1	4	1	0
18	2	Dwindle	1	6	2	10
18	3	Skyscanner	1	3	0	2
18	4	Aven_Wind_Mage	1	3	2	10
18	5	Salvager_of_Secrets	1	2	2	9
18	6	Disperse	1	2	4	7
18	7	Sparktongue_Dragon	0	2	4	7
18	8	Frilled_Sea_Serpent	1	2	3	3
18	9	Divination	1	2	3	6
18	10	Frilled_Sea_Serpent	1	2	1	4
18	11	Uncomfortable_Chill	1	1	2	2
18	12	Trumpet_Blast	0	0	2	3
18	13	Cancel	0	0	1	1
18	14	Smelt	1	0	1	1
18	15	Mountain	0	0	0	0
18	16	Demanding_Dragon	1	0	0	14
18	17	Volley_Veteran	1	0	0	13
18	18	Switcheroo	1	0	7	11
18	19	Aviation_Pioneer	1	5	9	7
18	20	Snapping_Drake	1	2	5	5
18	21	Switcheroo	1	0	4	9
18	22	One_with_the_Machine	1	0	4	8
18	23	Divination	1	2	4	5
18	24	Salvager_of_Secrets	0	2	4	6
18	25	Cancel	1	1	3	3
18	26	Highland_Lake	0	2	4	4
18	27	Titanic_Growth	1	1	1	2
18	28	Uncomfortable_Chill	1	0	1	2
18	29	Uncomfortable_Chill	1	0	0	1
18	30	Naturalize	0	0	0	0
18	31	Fiery_Finish	1	1	1	14
18	32	Salvager_of_Secrets	1	5	5	10
18	33	Lightning_Strike	1	1	0	11
18	34	Omenspeaker	1	4	8	6
18	35	Explosive_Apparatus	1	3	2	9
18	36	Sparktongue_Dragon	1	3	0	4
18	37	Disperse	1	4	6	6
18	38	Viashino_Pyromancer	1	4	1	4
18	39	Fire_Elemental	1	4	3	2
18	40	Psychic_Corrosion	1	2	3	3
18	41	Hostile_Minotaur	1	1	0	2
18	42	Smelt	1	1	1	2
18	43	Plummet	1	0	0	1
18	44	Tectonic_Rift	1	0	0	1
18	45	Forest	0	0	0	0
19	1	Ravenous_Harpy	1	1	0	4
19	2	Skyrider_Patrol	1	1	12	9
19	3	Brawl-Bash_Ogre	1	1	0	10
19	4	Dragon_Egg	1	0	2	11
19	5	Goblin_Instigator	1	3	1	4
19	6	Viashino_Pyromancer	1	2	2	3
19	7	Macabre_Waltz	1	0	0	8
19	8	Walking_Corpse	1	1	0	2
19	9	Trumpet_Blast	1	1	0	3
19	10	Hostile_Minotaur	0	0	0	5
19	11	Trumpet_Blast	1	1	0	2
19	12	Smelt	0	0	0	2
19	13	Bone_to_Ash	1	0	0	2
19	14	Wall_of_Mist	1	0	1	0
19	15	Forest	0	0	0	0
19	16	Pelakka_Wurm	1	0	0	12
19	17	Diregraf_Ghoul	0	0	2	10
19	18	Guttersnipe	1	0	0	11
19	19	Electrify	1	4	0	8
19	20	Guttersnipe	1	1	1	10
19	21	Dragon_Egg	1	1	0	9
19	22	Thud	1	0	0	7
19	23	Hostile_Minotaur	1	1	0	6
19	24	Skeleton_Archer	0	0	0	4
19	25	Walking_Corpse	0	0	1	2
19	26	Fire_Elemental	1	2	0	4
19	27	Walking_Corpse	1	0	1	2
19	28	Trumpet_Blast	1	1	0	2
19	29	Alpine_Moon	1	0	1	1
19	30	Mountain	0	0	0	0
19	31	Resplendent_Angel	1	0	1	14
19	32	Shock	1	3	2	7
19	33	Tectonic_Rift	1	0	3	12
19	34	Doomed_Dissenter	1	2	5	4
19	35	Plague_Mare	1	0	0	9
19	36	Sure_Strike	1	4	3	7
19	37	Goblin_Motivator	1	2	6	2
19	38	Havoc_Devils	1	2	2	3
19	39	Regal_Bloodlord	1	0	6	6
19	40	Viashino_Pyromancer	1	0	3	1
19	41	Sovereign's_Bite	0	0	2	3
19	42	Psychic_Symbiont	1	0	0	2
19	43	Oakenform	0	1	0	1
19	44	Forest	0	0	1	1
19	45	Forest	0	0	0	0
20	1	Spit_Flame	1	0	0	12
20	2	Volcanic_Dragon	1	1	0	11
20	3	Electrify	1	2	0	11
20	4	Gift_of_Paradise	1	1	1	10
20	5	Elvish_Rejuvenator	1	2	1	2
20	6	Centaur_Courser	1	3	4	8
20	7	Wall_of_Vines	1	0	7	1
20	8	Catalyst_Elemental	1	3	1	0
20	9	Giant_Spider	1	1	4	3
20	10	Elvish_Rejuvenator	1	0	2	1
20	11	Thornhide_Wolves	1	2	2	3
20	12	Bristling_Boar	1	1	1	3
20	13	Crash_Through	1	0	0	2
20	14	Act_of_Treason	1	0	0	1
20	15	Mountain	0	0	0	0
20	16	Explosive_Apparatus	1	4	1	10
20	17	Lightning_Mare	1	0	2	13
20	18	Viashino_Pyromancer	1	5	2	3
20	19	Sparktongue_Dragon	1	2	0	4
20	20	Hostile_Minotaur	1	4	2	7
20	21	Guttersnipe	1	0	1	9
20	22	Daggerback_Basilisk	1	2	5	2
20	23	Havoc_Devils	1	1	2	5
20	24	Act_of_Treason	0	2	0	5
20	25	Havoc_Devils	0	3	0	5
20	26	Elvish_Rejuvenator	0	0	2	1
20	27	Greenwood_Sentinel	1	0	2	0
20	28	Catalyst_Elemental	0	1	1	2
20	29	Tormenting_Voice	1	0	0	1
20	30	Island	0	0	0	0
20	31	Spit_Flame	1	0	0	14
20	32	Spit_Flame	1	0	0	13
20	33	Rabid_Bite	1	3	3	7
20	34	Greenwood_Sentinel	1	3	6	0
20	35	Vigilant_Baloth	1	1	2	9
20	36	Pelakka_Wurm	1	0	1	9
20	37	Hostile_Minotaur	1	2	0	5
20	38	Volcanic_Dragon	1	0	0	7
20	39	Naturalize	0	1	5	0
20	40	Onakke_Ogre	0	0	1	3
20	41	Talons_of_Wildwood	0	0	1	0
20	42	Naturalize	1	1	1	0
20	43	Root_Snare	0	0	2	0
20	44	Talons_of_Wildwood	0	0	0	0
20	45	Smelt	0	0	0	0
21	1	Prodigious_Growth	1	0	0	13
21	2	Luminous_Bonds	1	5	1	9
21	3	Militia_Bugler	1	1	2	12
21	4	Cavalry_Drillmaster	1	5	4	6
21	5	Skyscanner	1	4	8	4
21	6	Reclamation_Sage	1	1	0	8
21	7	Rhox_Oracle	0	1	0	3
21	8	Oreskos_Swiftclaw	1	2	3	6
21	9	Highland_Game	1	0	1	4
21	10	Talons_of_Wildwood	1	0	1	0
21	11	Thornhide_Wolves	0	1	0	2
21	12	Trumpet_Blast	1	1	0	2
21	13	Greenwood_Sentinel	0	0	0	1
21	14	Crash_Through	1	0	0	1
21	15	Bone_to_Ash	0	0	0	0
21	16	Druid_of_the_Cowl	1	4	0	7
21	17	Reclamation_Sage	1	1	1	12
21	18	Vine_Mare	1	0	0	12
21	19	Elvish_Rejuvenator	1	2	2	1
21	20	Gallant_Cavalry	0	4	6	8
21	21	Thornhide_Wolves	1	1	1	3
21	22	Highland_Game	1	0	5	0
21	23	Elvish_Rejuvenator	1	0	0	3
21	24	Colossal_Dreadmaw	0	1	0	3
21	25	Giant_Spider	1	0	0	3
21	26	Rhox_Oracle	0	0	0	2
21	27	Greenwood_Sentinel	1	0	2	0
21	28	Greenwood_Sentinel	0	0	0	1
21	29	Fire_Elemental	1	0	0	1
21	30	Wall_of_Mist	0	0	0	0
21	31	Rabid_Bite	1	4	1	8
21	32	Revitalize	1	7	12	4
21	33	Rhox_Oracle	1	3	2	2
21	34	Rogue's_Gloves	1	0	5	10
21	35	Ajani's_Pridemate	1	0	3	10
21	36	Satyr_Enchanter	1	0	2	8
21	37	Salvager_of_Secrets	1	1	0	7
21	38	Knight_of_the_Tusk	1	3	6	5
21	39	Daggerback_Basilisk	1	1	0	3
21	40	Greenwood_Sentinel	1	0	1	1
21	41	Wall_of_Vines	1	1	2	1
21	42	Greenwood_Sentinel	1	1	0	0
21	43	Goblin_Motivator	0	0	0	1
21	44	Revitalize	1	0	0	1
21	45	Swamp	0	0	0	0
22	1	Mentor_of_the_Meek	1	0	0	12
22	2	Angel_of_the_Dawn	1	3	0	6
22	3	Satyr_Enchanter	1	0	0	10
22	4	Satyr_Enchanter	1	0	0	11
22	5	Take_Vengeance	1	3	0	7
22	6	Pegasus_Courser	1	1	0	8
22	7	Satyr_Enchanter	1	0	0	8
22	8	Knight_of_the_Tusk	1	1	1	3
22	9	Bristling_Boar	1	3	0	4
22	10	Bristling_Boar	1	0	1	4
22	11	Knight's_Pledge	0	1	1	2
22	12	Rhox_Oracle	1	0	0	3
22	13	Highland_Game	0	0	0	1
22	14	Root_Snare	0	0	0	1
22	15	Plummet	0	0	0	0
22	16	Luminous_Bonds	1	7	1	8
22	17	Rabid_Bite	1	3	1	8
22	18	Skyscanner	1	3	0	4
22	19	Tranquil_Expanse	1	5	0	9
22	20	Rabid_Bite	1	1	0	6
22	21	Giant_Spider	1	2	0	6
22	22	Colossal_Dreadmaw	1	1	1	3
22	23	Rhox_Oracle	1	3	1	3
22	24	Giant_Spider	1	1	1	4
22	25	Dryad_Greenseeker	0	0	0	5
22	26	Thornhide_Wolves	1	1	0	1
22	27	Daggerback_Basilisk	1	1	1	0
22	28	Naturalize	1	0	1	1
22	29	Talons_of_Wildwood	0	0	0	0
22	30	Plains	0	0	0	0
22	31	Angel_of_the_Dawn	1	6	0	9
22	32	Ajani's_Pridemate	1	1	1	11
22	33	Centaur_Courser	1	3	2	9
22	34	Druid_of_the_Cowl	1	2	1	4
22	35	Giant_Spider	1	2	0	9
22	36	Star-Crowned_Stag	1	4	2	7
22	37	Goreclaw_Terror_of_Qal_Sisma	1	0	0	8
22	38	Gigantosaurus	1	0	3	7
22	39	Daggerback_Basilisk	1	1	0	1
22	40	Talons_of_Wildwood	1	1	1	0
22	41	Daybreak_Chaplain	1	2	2	2
22	42	Giant_Spider	0	1	1	0
22	43	Root_Snare	1	0	1	1
22	44	Greenwood_Sentinel	1	0	1	0
22	45	Mountain	0	0	0	0
23	1	Hieromancer's_Cage	0	1	0	5
23	2	Lich's_Caress	1	3	0	10
23	3	Star-Crowned_Stag	1	5	0	10
23	4	Macabre_Waltz	1	2	0	9
23	5	Skymarch_Bloodletter	1	2	0	6
23	6	Aethershield_Artificer	1	2	1	9
23	7	Fraying_Omnipotence	1	0	0	7
23	8	Oreskos_Swiftclaw	1	1	2	4
23	9	Infectious_Horror	1	1	1	1
23	10	Invoke_the_Divine	1	3	2	2
23	11	Walking_Corpse	0	2	0	2
23	12	Hostile_Minotaur	0	1	0	2
23	13	Infectious_Horror	1	0	0	1
23	14	Isolate	1	0	1	1
23	15	Forest	0	0	0	0
23	16	Meteor_Golem	1	1	5	12
23	17	Gallant_Cavalry	1	3	3	9
23	18	Skymarch_Bloodletter	1	3	1	4
23	19	Skyscanner	1	4	1	3
23	20	Two-Headed_Zombie	1	3	1	7
23	21	Blood_Divination	1	0	0	8
23	22	Make_a_Stand	1	0	1	8
23	23	Rustwing_Falcon	1	2	0	2
23	24	Invoke_the_Divine	1	3	0	3
23	25	Sovereign's_Bite	0	0	2	2
23	26	Ajani's_Welcome	1	1	3	3
23	27	Walking_Corpse	1	1	1	1
23	28	Alpine_Moon	1	0	1	2
23	29	Infectious_Horror	0	1	0	0
23	30	Root_Snare	0	0	0	0
23	31	Fell_Specter	1	2	5	12
23	32	Mentor_of_the_Meek	1	0	0	13
23	33	Bogstomper	1	5	8	5
23	34	Daybreak_Chaplain	1	4	5	7
23	35	Epicure_of_Blood	1	4	2	8
23	36	Oreskos_Swiftclaw	1	2	2	5
23	37	Mind_Rot	1	2	3	5
23	38	Field_Creeper	1	2	3	5
23	39	Hired_Blade	1	2	3	1
23	40	Mind_Rot	1	1	0	4
23	41	Walking_Corpse	1	1	3	1
23	42	Sovereign's_Bite	1	1	1	1
23	43	Ajani's_Welcome	1	0	0	1
23	44	Bogstomper	0	0	0	1
23	45	Infectious_Horror	0	0	0	0
24	1	Plague_Mare	1	1	1	10
24	2	Sleep	1	1	1	12
24	3	Switcheroo	1	0	2	11
24	4	Sleep	1	0	0	10
24	5	Omenspeaker	1	3	1	4
24	6	Salvager_of_Secrets	1	3	0	7
24	7	Vampire_Neonate	1	3	2	3
24	8	Switcheroo	1	0	1	7
24	9	Wall_of_Mist	1	1	1	1
24	10	Amulet_of_Safekeeping	1	0	3	5
24	11	Totally_Lost	1	0	0	2
24	12	Walking_Corpse	0	0	2	0
24	13	Woodland_Stream	1	0	0	2
24	14	Bogstomper	0	0	0	1
24	15	Swamp	0	0	0	0
24	16	Liliana_Untouched_by_Death	1	0	12	14
24	17	Manalith	1	3	6	1
24	18	Macabre_Waltz	1	2	4	3
24	19	Aether_Tunnel	1	0	5	9
24	20	Abnormal_Endurance	1	2	3	4
24	21	Marauder's_Axe	0	0	4	9
24	22	Walking_Corpse	1	2	4	0
24	23	Infectious_Horror	1	1	5	0
24	24	Vampire_Neonate	1	1	3	1
24	25	Magistrate's_Scepter	1	0	2	5
24	26	Infectious_Horror	1	1	3	0
24	27	Bristling_Boar	0	1	0	3
24	28	Diregraf_Ghoul	0	0	0	2
24	29	Plummet	0	0	0	1
24	30	Plains	0	0	0	0
24	31	Switcheroo	0	2	0	14
24	32	Two-Headed_Zombie	1	4	7	6
24	33	Essence_Scatter	1	6	1	6
24	34	Two-Headed_Zombie	1	2	3	4
24	35	Psychic_Corrosion	1	0	2	9
24	36	Marauder's_Axe	1	1	4	7
24	37	Macabre_Waltz	1	1	3	6
24	38	Two-Headed_Zombie	1	2	2	2
24	39	Act_of_Treason	1	1	1	2
24	40	Anticipate	1	0	3	4
24	41	Skyrider_Patrol	1	0	0	2
24	42	Wall_of_Vines	0	1	1	1
24	43	Tolarian_Scholar	0	0	0	2
24	44	Oakenform	0	1	0	0
24	45	Forest	0	0	0	0
25	1	Banefire	1	0	0	9
25	2	Ajani's_Pridemate	1	2	1	13
25	3	Boggart_Brute	1	3	0	7
25	4	Stone_Quarry	1	3	0	11
25	5	Trumpet_Blast	1	5	1	2
25	6	Act_of_Treason	1	2	0	4
25	7	Hostile_Minotaur	1	2	0	8
25	8	Knight's_Pledge	1	0	4	3
25	9	Trusty_Packbeast	1	3	3	4
25	10	Stone_Quarry	1	2	0	4
25	11	Titanic_Growth	1	1	2	2
25	12	Catalyst_Elemental	1	1	0	3
25	13	Foul_Orchard	0	1	2	1
25	14	Smelt	0	0	0	0
25	15	Mountain	0	0	0	0
25	16	Cavalry_Drillmaster	0	6	8	11
25	17	Goblin_Instigator	1	4	0	5
25	18	Luminous_Bonds	1	3	2	9
25	19	Goblin_Instigator	1	4	3	5
25	20	Trumpet_Blast	1	2	5	3
25	21	Skyscanner	1	1	0	4
25	22	Tormenting_Voice	1	2	4	4
25	23	Lava_Axe	1	2	5	2
25	24	Tectonic_Rift	1	1	4	5
25	25	Havoc_Devils	1	1	0	2
25	26	Tectonic_Rift	1	0	3	4
25	27	Meandering_River	1	2	3	3
25	28	Onakke_Ogre	1	1	0	1
25	29	Talons_of_Wildwood	1	0	0	0
25	30	Timber_Gorge	0	0	0	0
25	31	Oreskos_Swiftclaw	1	7	11	9
25	32	Siegebreaker_Giant	1	1	1	11
25	33	Electrify	1	4	0	9
25	34	Luminous_Bonds	1	5	1	9
25	35	Gallant_Cavalry	1	3	4	9
25	36	Gallant_Cavalry	1	4	3	8
25	37	Havoc_Devils	1	3	1	3
25	38	Gallant_Cavalry	1	0	3	7
25	39	Lava_Axe	1	2	2	4
25	40	Act_of_Treason	0	2	0	1
25	41	Crash_Through	1	2	3	1
25	42	Knight's_Pledge	1	1	2	0
25	43	Lava_Axe	1	0	0	2
25	44	Millstone	1	0	0	1
25	45	Forest	0	0	0	0
26	1	Sarkhan's_Unsealing	1	0	0	12
26	2	Dragon's_Hoard	1	0	9	12
26	3	Inferno_Hellion	1	0	1	7
26	4	Switcheroo	0	0	3	11
26	5	Havoc_Devils	1	1	2	5
26	6	Havoc_Devils	1	1	0	8
26	7	Boggart_Brute	1	2	1	6
26	8	Colossal_Majesty	1	0	0	6
26	9	Goblin_Motivator	1	1	2	1
26	10	Havoc_Devils	1	0	0	3
26	11	Timber_Gorge	1	1	0	3
26	12	Catalyst_Elemental	1	0	1	2
26	13	Onakke_Ogre	1	1	0	1
26	14	Tranquil_Expanse	0	0	1	1
26	15	Knight_of_the_Tusk	0	0	0	0
26	16	Havoc_Devils	1	7	4	5
26	17	Centaur_Courser	1	4	3	6
26	18	Sparktongue_Dragon	1	4	1	2
26	19	Daggerback_Basilisk	1	5	4	1
26	20	Inferno_Hellion	1	0	0	4
26	21	Havoc_Devils	1	0	1	6
26	22	Onakke_Ogre	1	3	0	4
26	23	Highland_Game	1	4	2	0
26	24	Catalyst_Elemental	0	3	0	4
26	25	Lava_Axe	0	2	0	2
26	26	Sure_Strike	1	3	0	1
26	27	Hostile_Minotaur	1	2	1	2
26	28	Hostile_Minotaur	1	1	0	2
26	29	Bogstomper	0	0	0	1
26	30	Island	0	0	0	0
26	31	Vine_Mare	1	2	0	11
26	32	Electrify	1	5	1	8
26	33	Plummet	1	4	8	0
26	34	Elvish_Rejuvenator	1	5	0	2
26	35	Havoc_Devils	1	3	2	4
26	36	Colossal_Dreadmaw	1	2	1	0
26	37	Reclamation_Sage	1	0	0	7
26	38	Havoc_Devils	1	3	1	6
26	39	Naturalize	1	2	1	0
26	40	Draconic_Disciple	1	1	0	4
26	41	Act_of_Treason	1	2	0	1
26	42	Wall_of_Vines	1	0	0	0
26	43	Knight's_Pledge	1	1	0	1
26	44	Fire_Elemental	1	0	0	1
26	45	Mountain	0	0	0	0
27	1	Valiant_Knight	1	0	0	13
27	2	Gallant_Cavalry	1	3	1	11
27	3	Ajani's_Pridemate	1	2	1	10
27	4	Skeleton_Archer	1	5	5	5
27	5	Gallant_Cavalry	1	4	2	8
27	6	Daybreak_Chaplain	1	2	0	6
27	7	Ajani's_Pridemate	1	0	0	8
27	8	Invoke_the_Divine	1	1	0	3
27	9	Hired_Blade	1	2	5	2
27	10	Child_of_Night	1	0	2	4
27	11	Abnormal_Endurance	1	0	0	2
27	12	Mighty_Leap	1	1	0	2
27	13	Infectious_Horror	1	0	0	1
27	14	Detection_Tower	0	0	0	1
27	15	Swamp	0	0	0	0
27	16	Vampire_Sovereign	1	1	0	13
27	17	Gallant_Cavalry	1	5	0	9
27	18	Hired_Blade	1	4	3	2
27	19	Skymarch_Bloodletter	1	3	0	4
27	20	Regal_Bloodlord	1	1	0	9
27	21	Forsaken_Sanctuary	1	3	0	7
27	22	Infernal_Scarring	1	2	6	4
27	23	Foul_Orchard	0	2	7	6
27	24	Child_of_Night	1	2	1	3
27	25	Knight_of_the_Tusk	1	1	1	3
27	26	Tormenting_Voice	1	1	0	2
27	27	Fraying_Omnipotence	0	0	2	3
27	28	Walking_Corpse	1	1	1	1
27	29	Walking_Corpse	1	1	0	0
27	30	Forest	0	0	0	0
27	31	Regal_Bloodlord	0	1	0	12
27	32	Inspired_Charge	1	5	3	8
27	33	Macabre_Waltz	1	2	1	8
27	34	Epicure_of_Blood	1	3	1	9
27	35	Take_Vengeance	1	4	0	8
27	36	Vampire_Neonate	1	3	0	3
27	37	Fountain_of_Renewal	0	0	1	8
27	38	Doomed_Dissenter	1	0	0	3
27	39	Infectious_Horror	1	1	4	1
27	40	Invoke_the_Divine	0	1	1	3
27	41	Loxodon_Line_Breaker	1	0	0	4
27	42	Walking_Corpse	1	0	0	1
27	43	Bone_to_Ash	1	1	0	1
27	44	Skyrider_Patrol	1	0	1	1
27	45	Forsaken_Sanctuary	0	0	0	0
28	1	Psychic_Corrosion	1	1	5	5
28	2	Surge_Mare	1	1	1	13
28	3	Skyscanner	1	5	0	4
28	4	Wall_of_Mist	1	2	3	2
28	5	Psychic_Symbiont	1	1	9	8
28	6	Disperse	1	3	5	4
28	7	Skymarch_Bloodletter	1	2	3	5
28	8	Mind_Rot	1	1	3	6
28	9	Duress	1	3	5	3
28	10	Anticipate	0	2	2	3
28	11	Gearsmith_Guardian	1	3	2	3
28	12	Mind_Rot	1	1	1	1
28	13	Mind_Rot	1	1	1	2
28	14	Infernal_Scarring	1	1	1	1
28	15	Mountain	0	0	0	0
28	16	Patient_Rebuilding	1	0	0	14
28	17	Gargoyle_Sentinel	1	1	1	12
28	18	Salvager_of_Secrets	0	5	2	10
28	19	Epicure_of_Blood	1	4	8	9
28	20	Wall_of_Mist	1	1	2	1
28	21	Essence_Scatter	1	3	0	7
28	22	Dwindle	1	3	3	6
28	23	Omenspeaker	1	2	0	5
28	24	Cancel	1	2	1	1
28	25	Brawl-Bash_Ogre	1	0	5	5
28	26	Revitalize	1	1	1	3
28	27	Sovereign's_Bite	0	2	3	1
28	28	Hired_Blade	1	0	1	1
28	29	Smelt	0	0	0	1
28	30	Disperse	0	0	0	0
28	31	Disperse	1	5	4	4
28	32	Dwindle	1	6	1	10
28	33	Psychic_Corrosion	1	2	4	11
28	34	Open_the_Graves	1	0	1	11
28	35	Aven_Wind_Mage	1	1	1	8
28	36	Wall_of_Mist	1	3	3	2
28	37	Totally_Lost	1	2	1	5
28	38	Abnormal_Endurance	1	1	4	3
28	39	Mind_Rot	1	1	5	3
28	40	Macabre_Waltz	1	1	4	4
28	41	Abnormal_Endurance	1	0	2	3
28	42	Tolarian_Scholar	1	1	0	3
28	43	Uncomfortable_Chill	1	0	0	1
28	44	Gearsmith_Prodigy	0	0	0	1
28	45	Fraying_Omnipotence	0	0	0	0
29	1	Palladia-Mors_the_Ruiner	1	0	0	12
29	2	Ajani's_Pridemate	1	0	0	13
29	3	Angel_of_the_Dawn	1	2	0	11
29	4	Gift_of_Paradise	1	0	1	10
29	5	Skymarch_Bloodletter	1	3	1	2
29	6	Titanic_Growth	0	1	0	9
29	7	Two-Headed_Zombie	1	3	5	2
29	8	Timber_Gorge	1	2	7	7
29	9	Tormenting_Voice	1	1	2	5
29	10	Leonin_Vanguard	1	0	1	5
29	11	Hired_Blade	1	0	2	0
29	12	Plains	1	0	3	1
29	13	Island	1	1	2	1
29	14	Island	0	1	1	0
29	15	Forest	0	0	0	0
29	16	Leonin_Warleader	1	0	0	14
29	17	Dryad_Greenseeker	1	1	1	11
29	18	Shield_Mare	1	1	0	12
29	19	Take_Vengeance	1	4	1	8
29	20	Skymarch_Bloodletter	1	2	5	0
29	21	Remorseful_Cleric	1	0	0	9
29	22	Timber_Gorge	1	3	8	7
29	23	Loxodon_Line_Breaker	1	2	2	5
29	24	Rhox_Oracle	1	1	0	2
29	25	Stone_Quarry	1	1	0	5
29	26	Highland_Game	1	0	0	3
29	27	Crash_Through	1	0	0	2
29	28	Knight_of_the_Tusk	1	0	0	1
29	29	Swamp	1	0	1	0
29	30	Infernal_Reckoning	0	0	0	0
29	31	Murder	1	1	0	12
